Date,High,Low,Open,Close,Volume,Adj Close
2013-04-09,13.130499839782715,12.850000381469727,12.942500114440918,13.057000160217285,43132000,13.057000160217285
2013-04-10,13.298999786376953,12.965999603271484,13.08899974822998,13.238499641418457,46450000,13.238499641418457
2013-04-11,13.548500061035156,13.237000465393066,13.237000465393066,13.492500305175781,61810000,13.492500305175781
2013-04-12,13.66349983215332,13.35099983215332,13.505999565124512,13.643500328063965,57326000,13.643500328063965
2013-04-15,13.755999565124512,13.354999542236328,13.553999900817871,13.38599967956543,66520000,13.38599967956543
2013-04-16,13.640000343322754,13.402999877929688,13.465499877929688,13.616999626159668,42744000,13.616999626159668
2013-04-17,13.542499542236328,13.212499618530273,13.539999961853027,13.369999885559082,62702000,13.369999885559082
2013-04-18,13.349499702453613,12.829999923706055,13.340499877929688,12.970999717712402,62752000,12.970999717712402
2013-04-19,13.144000053405762,12.875,12.907999992370605,13.015999794006348,52050000,13.015999794006348
2013-04-22,13.229999542236328,12.90149974822998,12.967499732971191,13.177499771118164,42382000,13.177499771118164
2013-04-23,13.493499755859375,13.225000381469727,13.225000381469727,13.444999694824219,45412000,13.444999694824219
2013-04-24,13.57349967956543,13.340499877929688,13.475000381469727,13.439000129699707,37056000,13.439000129699707
2013-04-25,13.789999961853027,13.524999618530273,13.576499938964844,13.734999656677246,122330000,13.734999656677246
2013-04-26,13.60099983215332,12.64050006866455,13.498499870300293,12.740500450134277,280600000,12.740500450134277
2013-04-29,12.850500106811523,12.457500457763672,12.744999885559082,12.487000465393066,142340000,12.487000465393066
2013-04-30,12.734000205993652,12.428000450134277,12.468500137329102,12.690500259399414,84976000,12.690500259399414
2013-05-01,12.710000038146973,12.287500381469727,12.694999694824219,12.411499977111816,87828000,12.411499977111816
2013-05-02,12.646499633789062,12.288999557495117,12.446999549865723,12.6274995803833,78724000,12.6274995803833
2013-05-03,12.962499618530273,12.734999656677246,12.807000160217285,12.90250015258789,70280000,12.90250015258789
2013-05-06,12.975000381469727,12.670999526977539,12.904500007629395,12.78600025177002,46956000,12.78600025177002
2013-05-07,12.987000465393066,12.645500183105469,12.815500259399414,12.886500358581543,62674000,12.886500358581543
2013-05-08,13.015000343322754,12.766500473022461,12.843500137329102,12.934000015258789,53540000,12.934000015258789
2013-05-09,13.177499771118164,12.843999862670898,12.93649959564209,13.008000373840332,55386000,13.008000373840332
2013-05-10,13.182499885559082,13.010499954223633,13.043999671936035,13.181500434875488,62906000,13.181500434875488
2013-05-13,13.293999671936035,13.100000381469727,13.138500213623047,13.225500106811523,42990000,13.225500106811523
2013-05-14,13.470000267028809,13.201499938964844,13.225000381469727,13.416500091552734,54000000,13.416500091552734
2013-05-15,13.452500343322754,13.227999687194824,13.353500366210938,13.32800006866455,54410000,13.32800006866455
2013-05-16,13.421500205993652,13.192500114440918,13.29800033569336,13.206000328063965,32870000,13.206000328063965
2013-05-17,13.49899959564209,13.25,13.291500091552734,13.494999885559082,50546000,13.494999885559082
2013-05-20,13.589500427246094,13.324999809265137,13.449999809265137,13.381500244140625,44180000,13.381500244140625
2013-05-21,13.53849983215332,13.383000373840332,13.437000274658203,13.442999839782715,34824000,13.442999839782715
2013-05-22,13.379500389099121,13.039999961853027,13.369500160217285,13.14799976348877,66640000,13.14799976348877
2013-05-23,13.158499717712402,12.979499816894531,13.024499893188477,13.09000015258789,40006000,13.09000015258789
2013-05-24,13.096500396728516,12.916999816894531,12.992500305175781,13.086999893188477,33926000,13.086999893188477
2013-05-28,13.555000305175781,13.300000190734863,13.324000358581543,13.364500045776367,69420000,13.364500045776367
2013-05-29,13.412500381469727,13.241999626159668,13.27299976348877,13.27649974822998,38068000,13.27649974822998
2013-05-30,13.428500175476074,13.280500411987305,13.285499572753906,13.341500282287598,33350000,13.341500282287598
2013-05-31,13.595499992370605,13.29699993133545,13.300000190734863,13.460000038146973,67486000,13.460000038146973
2013-06-03,13.455499649047852,13.147500038146973,13.447999954223633,13.343999862670898,50878000,13.343999862670898
2013-06-04,13.444000244140625,13.151000022888184,13.350000381469727,13.28499984741211,41772000,13.28499984741211
2013-06-05,13.583000183105469,13.25100040435791,13.290499687194824,13.358499526977539,70246000,13.358499526977539
2013-06-06,13.524999618530273,13.21049976348877,13.387499809265137,13.391500473022461,49526000,13.391500473022461
2013-06-07,14.005000114440918,13.456500053405762,13.487000465393066,13.843500137329102,92652000,13.843500137329102
2013-06-10,14.123499870300293,13.76200008392334,13.833999633789062,14.053500175476074,61730000,14.053500175476074
2013-06-11,13.920499801635742,13.711999893188477,13.800000190734863,13.73900032043457,61956000,13.73900032043457
2013-06-12,13.84000015258789,13.522500038146973,13.829999923706055,13.583499908447266,44778000,13.583499908447266
2013-06-13,13.84000015258789,13.51449966430664,13.574999809265137,13.78950023651123,52996000,13.78950023651123
2013-06-14,13.853500366210938,13.67199993133545,13.75,13.69950008392334,43016000,13.69950008392334
2013-06-17,14.010000228881836,13.782500267028809,13.817500114440918,13.902999877929688,57680000,13.902999877929688
2013-06-18,14.145500183105469,13.905500411987305,13.954000473022461,14.088000297546387,42922000,14.088000297546387
2013-06-19,14.166999816894531,13.893500328063965,14.062999725341797,13.907999992370605,56550000,13.907999992370605
2013-06-20,13.930000305175781,13.619500160217285,13.756999969482422,13.67199993133545,59680000,13.67199993133545
2013-06-21,13.791999816894531,13.489500045776367,13.728500366210938,13.668000221252441,84020000,13.668000221252441
2013-06-24,13.657999992370605,13.25,13.564499855041504,13.530500411987305,77276000,13.530500411987305
2013-06-25,13.673500061035156,13.449999809265137,13.614999771118164,13.604499816894531,48992000,13.604499816894531
2013-06-26,13.89900016784668,13.675000190734863,13.699000358581543,13.878499984741211,60590000,13.878499984741211
2013-06-27,14.010000228881836,13.72700023651123,13.958999633789062,13.8774995803833,50390000,13.8774995803833
2013-06-28,13.991499900817871,13.809499740600586,13.809499740600586,13.884499549865723,63866000,13.884499549865723
2013-07-01,14.16450023651123,13.857999801635742,13.949999809265137,14.104999542236328,57764000,14.104999542236328
2013-07-02,14.329000473022461,14.029500007629395,14.052000045776367,14.18649959564209,64764000,14.18649959564209
2013-07-03,14.270000457763672,14.100000381469727,14.100000381469727,14.201499938964844,27460000,14.201499938964844
2013-07-05,14.319000244140625,14.103500366210938,14.25,14.293999671936035,39708000,14.293999671936035
2013-07-08,14.583499908447266,14.307000160217285,14.321000099182129,14.529500007629395,60934000,14.529500007629395
2013-07-09,14.628499984741211,14.400500297546387,14.550000190734863,14.576499938964844,55512000,14.576499938964844
2013-07-10,14.666999816894531,14.470000267028809,14.570500373840332,14.616499900817871,36204000,14.616499900817871
2013-07-11,15.034500122070312,14.604999542236328,14.749500274658203,14.982999801635742,80146000,14.982999801635742
2013-07-12,15.3774995803833,14.925000190734863,14.934499740600586,15.3774995803833,90786000,15.3774995803833
2013-07-15,15.399499893188477,15.217499732971191,15.363499641418457,15.328499794006348,44912000,15.328499794006348
2013-07-16,15.469499588012695,15.275500297546387,15.364999771118164,15.343500137329102,53204000,15.343500137329102
2013-07-17,15.4399995803833,15.284500122070312,15.34850025177002,15.434499740600586,40594000,15.434499740600586
2013-07-18,15.317000389099121,15.093500137329102,15.31350040435791,15.205499649047852,61276000,15.205499649047852
2013-07-19,15.28950023651123,15.095499992370605,15.219499588012695,15.261500358581543,59462000,15.261500358581543
2013-07-22,15.462499618530273,15.100000381469727,15.462499618530273,15.173999786376953,50414000,15.173999786376953
2013-07-23,15.253000259399414,15.027999877929688,15.157999992370605,15.053000450134277,39992000,15.053000450134277
2013-07-24,15.192000389099121,14.902000427246094,15.151000022888184,14.946999549865723,40010000,14.946999549865723
2013-07-25,15.225000381469727,14.837499618530273,14.949999809265137,15.170000076293945,108116000,15.170000076293945
2013-07-26,15.680999755859375,14.77750015258789,14.977499961853027,15.600500106811523,176350000,15.600500106811523
2013-07-29,15.649999618530273,15.295000076293945,15.553500175476074,15.305000305175781,64236000,15.305000305175781
2013-07-30,15.48900032043457,15.078499794006348,15.38599967956543,15.120499610900879,61068000,15.120499610900879
2013-07-31,15.257499694824219,15.050000190734863,15.195500373840332,15.060999870300293,37826000,15.060999870300293
2013-08-01,15.310500144958496,14.944999694824219,15.154000282287598,15.278499603271484,59434000,15.278499603271484
2013-08-02,15.266500473022461,15.074999809265137,15.231499671936035,15.21049976348877,50052000,15.21049976348877
2013-08-05,15.180999755859375,14.914999961853027,15.170000076293945,15.049500465393066,44664000,15.049500465393066
2013-08-06,15.067999839782715,14.87600040435791,15.025500297546387,15.037500381469727,36980000,15.037500381469727
2013-08-07,15.049500465393066,14.807499885559082,15.007499694824219,14.845499992370605,39220000,14.845499992370605
2013-08-08,14.925999641418457,14.6274995803833,14.925999641418457,14.786999702453613,46868000,14.786999702453613
2013-08-09,14.963500022888184,14.71500015258789,14.784000396728516,14.86299991607666,39006000,14.86299991607666
2013-08-12,14.954000473022461,14.762999534606934,14.78950023651123,14.834500312805176,30090000,14.834500312805176
2013-08-13,14.818499565124512,14.533499717712402,14.793999671936035,14.69849967956543,46998000,14.69849967956543
2013-08-14,14.714500427246094,14.527000427246094,14.714500427246094,14.567000389099121,28300000,14.567000389099121
2013-08-15,14.46500015258789,14.257499694824219,14.439499855041504,14.32349967956543,45228000,14.32349967956543
2013-08-16,14.416500091552734,14.225000381469727,14.327500343322754,14.241000175476074,48450000,14.241000175476074
2013-08-19,14.477999687194824,14.173999786376953,14.259499549865723,14.278499603271484,49548000,14.278499603271484
2013-08-20,14.475500106811523,14.286999702453613,14.293999671936035,14.354499816894531,31726000,14.354499816894531
2013-08-21,14.425000190734863,14.191499710083008,14.254500389099121,14.228500366210938,36306000,14.228500366210938
2013-08-22,14.493499755859375,14.239999771118164,14.239999771118164,14.486499786376953,28452000,14.486499786376953
2013-08-23,14.574999809265137,14.395000457763672,14.560500144958496,14.500499725341797,39238000,14.500499725341797
2013-08-26,14.552499771118164,14.281000137329102,14.521499633789062,14.310500144958496,34234000,14.310500144958496
2013-08-27,14.263999938964844,13.987000465393066,14.193499565124512,14.046500205993652,49520000,14.046500205993652
2013-08-28,14.149999618530273,13.966500282287598,14.017999649047852,14.079000473022461,29142000,14.079000473022461
2013-08-29,14.298999786376953,14.0,14.072500228881836,14.199000358581543,31328000,14.199000358581543
2013-08-30,14.243499755859375,14.0,14.229499816894531,14.048999786376953,30694000,14.048999786376953
2013-09-03,14.569499969482422,14.208499908447266,14.236499786376953,14.4399995803833,57952000,14.4399995803833
2013-09-04,14.761500358581543,14.378999710083008,14.416500091552734,14.682000160217285,48772000,14.682000160217285
2013-09-05,14.850000381469727,14.635499954223633,14.681500434875488,14.704999923706055,36332000,14.704999923706055
2013-09-06,14.944000244140625,14.539999961853027,14.766500473022461,14.793000221252441,45840000,14.793000221252441
2013-09-09,14.998000144958496,14.829999923706055,14.861000061035156,14.98550033569336,32872000,14.98550033569336
2013-09-10,15.050000190734863,14.861000061035156,15.02750015258789,15.017999649047852,35568000,15.017999649047852
2013-09-11,15.093000411987305,14.892000198364258,14.945500373840332,14.982000350952148,34852000,14.982000350952148
2013-09-12,15.100000381469727,14.883000373840332,14.969499588012695,14.942999839782715,32124000,14.942999839782715
2013-09-13,15.01099967956543,14.8100004196167,15.006999969482422,14.895999908447266,27012000,14.895999908447266
2013-09-16,15.050000190734863,14.762999534606934,14.991000175476074,14.803000450134277,36168000,14.803000450134277
2013-09-17,15.232500076293945,14.80049991607666,14.881500244140625,15.208499908447266,45930000,15.208499908447266
2013-09-18,15.63700008392334,15.145500183105469,15.20300006866455,15.601499557495117,58928000,15.601499557495117
2013-09-19,15.72700023651123,15.552000045776367,15.68850040435791,15.602999687194824,47018000,15.602999687194824
2013-09-20,16.028499603271484,15.620499610900879,15.626999855041504,15.817000389099121,106046000,15.817000389099121
2013-09-23,15.795000076293945,15.43850040435791,15.700499534606934,15.57450008392334,37698000,15.57450008392334
2013-09-24,15.904000282287598,15.564000129699707,15.621500015258789,15.706500053405762,40672000,15.706500053405762
2013-09-25,15.83549976348877,15.537500381469727,15.726499557495117,15.632499694824219,40172000,15.632499694824219
2013-09-26,15.968500137329102,15.663000106811523,15.694999694824219,15.906000137329102,39798000,15.906000137329102
2013-09-27,15.86050033569336,15.667499542236328,15.845999717712402,15.80049991607666,33150000,15.80049991607666
2013-09-30,15.76550006866455,15.553000450134277,15.670499801635742,15.631999969482422,32472000,15.631999969482422
2013-10-01,16.049999237060547,15.682499885559082,15.711000442504883,16.047500610351562,47928000,16.047500610351562
2013-10-02,16.08650016784668,15.87600040435791,15.902000427246094,16.02549934387207,44348000,16.02549934387207
2013-10-03,16.145999908447266,15.651000022888184,16.019500732421875,15.73799991607666,53496000,15.73799991607666
2013-10-04,15.960000038146973,15.630999565124512,15.756500244140625,15.95199966430664,36300000,15.95199966430664
2013-10-07,15.767000198364258,15.487000465393066,15.76200008392334,15.501500129699707,41664000,15.501500129699707
2013-10-08,15.577500343322754,15.013500213623047,15.574999809265137,15.161499977111816,63324000,15.161499977111816
2013-10-09,15.175000190734863,14.824999809265137,15.170999526977539,14.911499977111816,64948000,14.911499977111816
2013-10-10,15.335000038146973,15.129500389099121,15.231499671936035,15.258500099182129,51102000,15.258500099182129
2013-10-11,15.546500205993652,15.192000389099121,15.238499641418457,15.544500350952148,43262000,15.544500350952148
2013-10-14,15.582500457763672,15.350000381469727,15.461000442504883,15.53499984741211,38782000,15.53499984741211
2013-10-15,15.53950023651123,15.262999534606934,15.493499755859375,15.319999694824219,45222000,15.319999694824219
2013-10-16,15.539999961853027,15.27750015258789,15.418999671936035,15.524499893188477,43414000,15.524499893188477
2013-10-17,15.550000190734863,15.26200008392334,15.353500366210938,15.53849983215332,52968000,15.53849983215332
2013-10-18,16.594499588012695,15.837499618530273,15.968000411987305,16.446500778198242,119396000,16.446500778198242
2013-10-21,16.5,16.190000534057617,16.49449920654297,16.32200050354004,50446000,16.32200050354004
2013-10-22,16.855499267578125,16.284000396728516,16.38599967956543,16.62700080871582,78710000,16.62700080871582
2013-10-23,16.586000442504883,16.202999114990234,16.54199981689453,16.33799934387207,56364000,16.33799934387207
2013-10-24,16.63249969482422,16.337499618530273,16.48150062561035,16.61050033569336,117694000,16.61050033569336
2013-10-25,18.420000076293945,17.631000518798828,17.93000030517578,18.16950035095215,240736000,18.16950035095215
2013-10-28,18.137500762939453,17.860000610351562,17.996000289916992,17.908000946044922,72716000,17.908000946044922
2013-10-29,18.144500732421875,17.81450080871582,17.947999954223633,18.135000228881836,43708000,18.135000228881836
2013-10-30,18.25,17.9325008392334,18.131000518798828,18.054000854492188,90044000,18.054000854492188
2013-10-31,18.299999237060547,17.950000762939453,18.08650016784668,18.201499938964844,49336000,18.201499938964844
2013-11-01,18.28849983215332,17.80500030517578,18.2814998626709,17.950000762939453,66620000,17.950000762939453
2013-11-04,18.049999237060547,17.719999313354492,18.006000518798828,17.937000274658203,38768000,17.937000274658203
2013-11-05,18.008499145507812,17.742000579833984,17.839000701904297,17.944499969482422,40142000,17.944499969482422
2013-11-06,18.14349937438965,17.725000381469727,18.022499084472656,17.80900001525879,45646000,17.80900001525879
2013-11-07,17.895000457763672,17.0939998626709,17.792999267578125,17.17799949645996,84926000,17.17799949645996
2013-11-08,17.552499771118164,17.20199966430664,17.297500610351562,17.515499114990234,53138000,17.515499114990234
2013-11-11,17.76849937438965,17.402999877929688,17.529499053955078,17.7189998626709,45234000,17.7189998626709
2013-11-12,17.77400016784668,17.36400032043457,17.649499893188477,17.476499557495117,46862000,17.476499557495117
2013-11-13,17.81100082397461,17.284000396728516,17.3700008392334,17.81100082397461,55466000,17.81100082397461
2013-11-14,18.44700050354004,17.821500778198242,17.86949920654297,18.3700008392334,83196000,18.3700008392334
2013-11-15,18.645000457763672,18.27750015258789,18.381500244140625,18.458499908447266,89832000,18.458499908447266
2013-11-18,18.67449951171875,18.23349952697754,18.513999938964844,18.30900001525879,54748000,18.30900001525879
2013-11-19,18.43899917602539,18.125,18.291000366210938,18.246999740600586,38096000,18.246999740600586
2013-11-20,18.378000259399414,18.022499084472656,18.378000259399414,18.12849998474121,35430000,18.12849998474121
2013-11-21,18.462499618530273,18.165000915527344,18.202499389648438,18.445999145507812,39292000,18.445999145507812
2013-11-22,18.725000381469727,18.315500259399414,18.5,18.61549949645996,59310000,18.61549949645996
2013-11-25,18.88949966430664,18.659000396728516,18.69099998474121,18.832000732421875,59446000,18.832000732421875
2013-11-26,19.125,18.740999221801758,18.88050079345703,19.068500518798828,54488000,19.068500518798828
2013-11-27,19.350000381469727,19.13050079345703,19.174999237060547,19.335500717163086,45394000,19.335500717163086
2013-11-29,19.704999923706055,19.430999755859375,19.454999923706055,19.680999755859375,48120000,19.680999755859375
2013-12-02,19.950000762939453,19.454999923706055,19.950000762939453,19.614999771118164,94280000,19.614999771118164
2013-12-03,19.547500610351562,19.155000686645508,19.50550079345703,19.232999801635742,74058000,19.232999801635742
2013-12-04,19.484500885009766,19.074499130249023,19.174999237060547,19.29800033569336,47106000,19.29800033569336
2013-12-05,19.332500457763672,19.068500518798828,19.332500457763672,19.22450065612793,38130000,19.22450065612793
2013-12-06,19.417499542236328,19.191499710083008,19.417499542236328,19.34749984741211,39694000,19.34749984741211
2013-12-09,19.410499572753906,19.12849998474121,19.405500411987305,19.24449920654297,55236000,19.24449920654297
2013-12-10,19.452999114990234,19.150999069213867,19.187000274658203,19.388999938964844,54736000,19.388999938964844
2013-12-11,19.448999404907227,19.100000381469727,19.367000579833984,19.109500885009766,49026000,19.109500885009766
2013-12-12,19.25,18.975000381469727,19.062999725341797,19.0625,42474000,19.0625
2013-12-13,19.47100067138672,19.190000534057617,19.266000747680664,19.211999893188477,60500000,19.211999893188477
2013-12-16,19.584999084472656,19.25,19.25149917602539,19.44849967956543,45034000,19.44849967956543
2013-12-17,19.56800079345703,19.325000762939453,19.532499313354492,19.38249969482422,46878000,19.38249969482422
2013-12-18,19.815000534057617,19.155000686645508,19.46150016784668,19.79800033569336,69782000,19.79800033569336
2013-12-19,19.864500045776367,19.6299991607666,19.713499069213867,19.75950050354004,48544000,19.75950050354004
2013-12-20,20.236000061035156,19.788999557495117,19.827499389648438,20.110000610351562,100678000,20.110000610351562
2013-12-23,20.25,19.959999084472656,20.184499740600586,20.145999908447266,53190000,20.145999908447266
2013-12-24,20.18600082397461,19.818500518798828,20.125999450683594,19.959999084472656,27608000,19.959999084472656
2013-12-26,20.22599983215332,19.840499877929688,20.089500427246094,20.219499588012695,37370000,20.219499588012695
2013-12-27,20.2814998626709,19.8125,20.232500076293945,19.90399932861328,39738000,19.90399932861328
2013-12-30,19.996000289916992,19.622499465942383,19.970500946044922,19.668500900268555,49742000,19.668500900268555
2013-12-31,19.941499710083008,19.690000534057617,19.729000091552734,19.93950080871582,39930000,19.93950080871582
2014-01-02,19.968000411987305,19.701000213623047,19.940000534057617,19.898500442504883,42756000,19.898500442504883
2014-01-03,20.135499954223633,19.81100082397461,19.914499282836914,19.82200050354004,44204000,19.82200050354004
2014-01-06,19.850000381469727,19.42099952697754,19.792499542236328,19.681499481201172,63412000,19.681499481201172
2014-01-07,19.923500061035156,19.714500427246094,19.75200080871582,19.901500701904297,38320000,19.901500701904297
2014-01-08,20.149999618530273,19.802000045776367,19.923500061035156,20.09600067138672,46330000,20.09600067138672
2014-01-09,20.344499588012695,19.922000885009766,20.18549919128418,20.050500869750977,42060000,20.050500869750977
2014-01-10,20.187999725341797,19.690000534057617,20.12649917602539,19.882999420166016,53590000,19.882999420166016
2014-01-13,19.98900032043457,19.422500610351562,19.89900016784668,19.548999786376953,56898000,19.548999786376953
2014-01-14,19.931499481201172,19.56450080871582,19.60650062561035,19.87700080871582,46802000,19.87700080871582
2014-01-15,19.965499877929688,19.62649917602539,19.94700050354004,19.793500900268555,53566000,19.793500900268555
2014-01-16,19.964500427246094,19.470500946044922,19.68400001525879,19.790000915527344,52024000,19.790000915527344
2014-01-17,20.17449951171875,19.683000564575195,19.71299934387207,19.980499267578125,90102000,19.980499267578125
2014-01-21,20.389999389648438,20.079999923706055,20.149999618530273,20.352500915527344,62442000,20.352500915527344
2014-01-22,20.402999877929688,20.100000381469727,20.399999618530273,20.226999282836914,41210000,20.226999282836914
2014-01-23,20.308500289916992,19.88949966430664,20.049999237060547,19.993499755859375,60508000,19.993499755859375
2014-01-24,20.010000228881836,19.363500595092773,19.908000946044922,19.3799991607666,89168000,19.3799991607666
2014-01-27,19.704999923706055,19.024499893188477,19.524999618530273,19.31399917602539,78736000,19.31399917602539
2014-01-28,19.73699951171875,19.356000900268555,19.3700008392334,19.721500396728516,57890000,19.721500396728516
2014-01-29,19.642499923706055,19.16200065612793,19.607999801635742,19.209999084472656,67646000,19.209999084472656
2014-01-30,20.3125,19.385000228881836,19.688499450683594,20.15049934387207,209478000,20.15049934387207
2014-01-31,18.772499084472656,17.88800048828125,18.58799934387207,17.934499740600586,323096000,17.934499740600586
2014-02-03,18.042499542236328,17.0049991607666,17.948999404907227,17.3075008392334,205616000,17.3075008392334
